Unnamed: 0,Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,SimillarHTTP,Inbound,Label
178936,172.16.0.5-192.168.50.1-51630-21595-6,172.16.0.5,51630,192.168.50.1,21595,6,2018-12-01 13:31:37.478383,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
356722,172.16.0.5-192.168.50.1-15600-35516-6,172.16.0.5,15600,192.168.50.1,35516,6,2018-12-01 13:31:31.214438,51,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78431.37254901961,17.0,27.71281292110204,49.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,39215.68627450981,39215.68627450981,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
611846,172.16.0.5-192.168.50.1-51649-59898-6,172.16.0.5,51649,192.168.50.1,59898,6,2018-12-01 13:33:37.354450,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
53,162.248.19.151-192.168.50.6-443-58122-6,192.168.50.6,58122,162.248.19.151,443,6,2018-12-01 13:32:35.568523,95864543,23,20,82.0,0.0,31.0,0.0,3.565217391304348,8.659341182983853,0.0,0.0,0.0,0.0,0.8553736077373258,0.4485495747890854,2282489.119047619,4169498.249328605,10016721.0,0.0,95864543.0,4357479.227272728,4972568.795752237,10044930.0,1.0,90301084.0,4752688.6315789465,5147048.159416868,10045073.0,0.0,0,0,0,0,460,400,0.2399218655848597,0.2086277092042258,0.0,31.0,1.8863636363636365,6.445535354354077,41.54492600422834,0,0,0,0,0,1,0,0,0.0,1.930232558139535,3.565217391304348,0.0,460,0,0,0,0,0,0,23,82,20,0,252,4245,21,20,28250.9,46.24199630446582,28353.0,28210.0,9558203.2,1413532.1098974254,10016721.0,5535237.0,0,0,0
688055,172.16.0.5-192.168.50.1-37162-14406-6,172.16.0.5,37162,192.168.50.1,14406,6,2018-12-01 13:34:16.100382,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
580035,172.16.0.5-192.168.50.1-14908-57809-6,172.16.0.5,14908,192.168.50.1,57809,6,2018-12-01 13:33:21.090165,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
653946,172.16.0.5-192.168.50.1-51984-14372-6,172.16.0.5,51984,192.168.50.1,14372,6,2018-12-01 13:32:00.294361,47,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42553.19148936171,47.0,0.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,42553.191489361714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
455112,192.168.50.8-23.194.142.15-59980-443-6,192.168.50.8,59980,23.194.142.15,443,6,2018-12-01 13:30:52.231911,58265884,8,4,184.0,184.0,46.0,0.0,23.0,24.58803425594305,46.0,46.0,46.0,0.0,6.315874311629767,0.2059524232053185,5296898.545454545,17412981.40160384,57798409.0,1.0,58265884.0,8323697.714285715,21816575.19381894,57798409.0,1.0,58032030.0,19344010.0,33504806.41006963,58032028.0,1.0,1,0,0,0,160,80,0.1373016154702123,0.0686508077351061,0.0,46.0,31.84615384615385,22.097685225102023,488.3076923076923,0,0,1,0,0,1,0,0,0.0,34.5,23.0,46.0,160,0,0,0,0,0,0,8,184,4,184,16425,254,3,20,233751.0,0.0,233751.0,233751.0,57798409.0,0.0,57798409.0,57798409.0,0,0,0
151155,192.168.50.7-8.8.8.8-57011-53-17,192.168.50.7,57011,8.8.8.8,53,17,2018-12-01 13:31:18.041815,46514,2,2,72.0,352.0,36.0,36.0,36.0,0.0,176.0,176.0,176.0,0.0,9115.535107709507,85.9956142236746,15504.666666666668,26851.40633809211,46510.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,42.9978071118373,42.9978071118373,36.0,176.0,92.0,76.68115805072324,5880.0,0,0,0,0,0,0,0,0,1.0,115.0,36.0,176.0,40,0,0,0,0,0,0,2,72,2,352,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
363264,172.16.0.5-192.168.50.1-41312-34755-6,172.16.0.5,41312,192.168.50.1,34755,6,2018-12-01 13:31:24.156325,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
650592,192.168.50.6-8.8.8.8-59301-53-17,192.168.50.6,59301,8.8.8.8,53,17,2018-12-01 13:34:15.032966,45944,2,2,66.0,122.0,33.0,33.0,33.0,0.0,61.0,61.0,61.0,0.0,4091.938011492253,87.06251088281387,15314.666666666668,26523.182696149663,45941.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,43.53125544140693,43.53125544140693,33.0,61.0,44.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,55.25,33.0,61.0,40,0,0,0,0,0,0,2,66,2,122,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
245342,192.168.50.6-4.2.2.4-57830-53-17,192.168.50.6,57830,4.2.2.4,53,17,2018-12-01 13:32:12.722787,20850,2,2,74.0,186.0,37.0,37.0,37.0,0.0,93.0,93.0,93.0,0.0,12470.02398081535,191.84652278177455,6950.0,12036.021061796127,20848.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.92326139088728,95.92326139088728,37.0,93.0,59.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,74.25,37.0,93.0,40,0,0,0,0,0,0,2,74,2,186,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
610174,172.16.0.5-192.168.50.1-23805-15607-6,172.16.0.5,23805,192.168.50.1,15607,6,2018-12-01 13:33:43.350782,47,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42553.19148936171,47.0,0.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,42553.191489361714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
698098,192.168.50.8-4.2.2.4-63473-53-17,192.168.50.8,63473,4.2.2.4,53,17,2018-12-01 13:32:53.481710,21225,2,2,74.0,186.0,37.0,37.0,37.0,0.0,93.0,93.0,93.0,0.0,12249.705535924615,188.4570082449941,7075.0,12252.527412742238,21223.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,94.22850412249706,94.22850412249706,37.0,93.0,59.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,74.25,37.0,93.0,40,0,0,0,0,0,0,2,74,2,186,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
666289,172.16.0.5-192.168.50.1-21815-21815-6,172.16.0.5,21815,192.168.50.1,21815,6,2018-12-01 13:30:42.755568,93601000,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282037585068535,8509181.818181816,10659160.402187284,29632980.0,1.0,93601000.0,8509181.818181816,10659160.402187284,29632980.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,240,0,0.1282037585068535,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,240,0,0,0,0,0,0,12,0,0,0,5840,-1,0,20,1.0,0.0,1.0,1.0,18720198.8,6715945.886500218,29632980.0,12301155.0,0,1,1
538908,172.16.0.5-192.168.50.1-63685-61684-6,172.16.0.5,63685,192.168.50.1,61684,6,2018-12-01 13:32:48.473866,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
792655,192.168.50.6-4.2.2.4-60948-53-17,192.168.50.6,60948,4.2.2.4,53,17,2018-12-01 13:32:46.356436,20806,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,10189.368451408249,192.25223493223103,6935.333333333334,12010.617649951784,20804.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.12611746611552,96.12611746611552,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
294840,192.168.10.50-192.168.50.6-22-58128-6,192.168.50.6,58128,192.168.10.50,22,6,2018-12-01 13:32:46.790286,9014167,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6656189085469573,1802833.4,2684975.9280286483,6000375.0,0.0,9014167.0,1802833.4,2684975.9280286483,6000375.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184,0,0.6656189085469573,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,184,0,0,0,0,0,0,6,0,0,0,8192,-1,0,28,3013790.0,0.0,3013790.0,3013790.0,6000375.0,0.0,6000375.0,6000375.0,0,1,0
14,192.168.50.7-104.110.151.222-52364-80-6,104.110.151.222,80,192.168.50.7,52364,6,2018-12-01 13:30:58.599106,46,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43478.260869565216,46.0,0.0,46.0,46.0,46.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,237,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
54,192.168.50.7-74.208.236.171-52367-80-6,192.168.50.7,52367,74.208.236.171,80,6,2018-12-01 13:31:16.191830,15481416,12,17,758.0,19470.0,378.0,0.0,63.16666666666666,147.05894509798898,2920.0,0.0,1145.2941176470586,1140.6734175863987,1306.598827910832,1.873213664693204,552907.7142857143,2073552.4806872413,10006948.0,0.0,10490676.0,953697.818181818,3005337.0788801983,10006948.0,1.0,15426750.0,964171.875,2718777.805386577,10062095.0,0.0,0,0,0,0,264,388,0.7751228957351188,1.098090768958085,0.0,2920.0,674.2666666666665,1013.0825929952036,1026336.3402298852,0,0,0,0,1,0,0,0,1.0,697.5172413793103,63.16666666666666,1145.2941176470588,264,0,0,0,0,0,0,12,758,17,19470,64240,1892,4,20,483727.0,0.0,483727.0,483727.0,10006948.0,0.0,10006948.0,10006948.0,talebi.ca/resume/,0,0
65075,172.16.0.5-192.168.50.1-65003-11143-6,172.16.0.5,65003,192.168.50.1,11143,6,2018-12-01 13:32:14.176836,49,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40816.32653061225,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,40816.32653061225,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
453965,192.168.50.7-4.2.2.4-61455-53-17,192.168.50.7,61455,4.2.2.4,53,17,2018-12-01 13:31:16.196176,20781,2,2,76.0,180.0,38.0,38.0,38.0,0.0,90.0,90.0,90.0,0.0,12318.945190318078,192.48351859872,6927.0,11996.183893222043,20779.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.24175929935998,96.24175929935998,38.0,90.0,58.8,28.48157299026864,811.2,0,0,0,0,0,0,0,0,1.0,73.5,38.0,90.0,40,0,0,0,0,0,0,2,76,2,180,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
686915,172.16.0.5-192.168.50.1-34868-45308-6,172.16.0.5,34868,192.168.50.1,45308,6,2018-12-01 13:32:53.456483,48,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41666.66666666666,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,41666.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
307308,172.16.0.5-192.168.50.1-43974-32201-6,172.16.0.5,43974,192.168.50.1,32201,6,2018-12-01 13:30:49.742811,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
628072,172.16.0.5-192.168.50.1-15331-34383-6,172.16.0.5,15331,192.168.50.1,34383,6,2018-12-01 13:32:05.116551,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
596182,162.248.19.151-192.168.50.6-443-58122-6,162.248.19.151,443,192.168.50.6,58122,6,2018-12-01 13:34:11.961127,194,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15463.917525773197,97.0,135.76450198781708,193.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,5154.639175257732,10309.278350515464,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,4253,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
408935,172.16.0.5-192.168.50.1-29336-1225-6,172.16.0.5,29336,192.168.50.1,1225,6,2018-12-01 13:32:07.395515,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
693734,172.16.0.5-192.168.50.1-30480-9488-6,172.16.0.5,30480,192.168.50.1,9488,6,2018-12-01 13:31:22.256976,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
52679,172.16.0.5-192.168.50.1-59120-24381-6,172.16.0.5,59120,192.168.50.1,24381,6,2018-12-01 13:30:40.624664,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
381702,172.16.0.5-192.168.50.1-9965-9130-6,172.16.0.5,9965,192.168.50.1,9130,6,2018-12-01 13:31:07.106662,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
617739,172.16.0.5-192.168.50.1-26429-13349-6,172.16.0.5,26429,192.168.50.1,13349,6,2018-12-01 13:32:17.790660,68,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58823.52941176471,22.666666666666664,37.52776749732568,66.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,29411.76470588236,29411.76470588236,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
316951,172.16.0.5-192.168.50.1-42992-18569-6,172.16.0.5,42992,192.168.50.1,18569,6,2018-12-01 13:33:25.631222,5789720,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6908796971183407,1929906.6666666665,3342653.09934853,5789670.0,1.0,5789720.0,1929906.6666666665,3342653.09934853,5789670.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.6908796971183407,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,4,0,0,0,5840,-1,0,20,1.0,0.0,1.0,1.0,5789670.0,0.0,5789670.0,5789670.0,0,1,1
630358,172.16.0.5-192.168.50.1-57582-61306-6,172.16.0.5,57582,192.168.50.1,61306,6,2018-12-01 13:34:19.294860,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
197811,172.16.0.5-192.168.50.1-53405-20347-6,172.16.0.5,53405,192.168.50.1,20347,6,2018-12-01 13:31:03.254203,49,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40816.32653061225,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,40816.32653061225,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
769116,192.168.50.7-4.2.2.4-57145-53-17,192.168.50.7,57145,4.2.2.4,53,17,2018-12-01 13:32:18.641912,20989,2,2,82.0,204.0,41.0,41.0,41.0,0.0,102.0,102.0,102.0,0.0,13626.18514459955,190.57601600838532,6996.333333333334,12116.272749213484,20987.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.28800800419268,95.28800800419268,41.0,102.0,65.4,33.411076007815126,1116.3,0,0,0,0,0,0,0,0,1.0,81.75,41.0,102.0,40,0,0,0,0,0,0,2,82,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
431528,192.168.50.7-4.2.2.4-50988-53-17,192.168.50.7,50988,4.2.2.4,53,17,2018-12-01 13:31:48.609351,20796,2,2,82.0,204.0,41.0,41.0,41.0,0.0,102.0,102.0,102.0,0.0,13752.64473937296,192.34468166955185,6932.0,12004.844147259888,20794.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.17234083477592,96.17234083477592,41.0,102.0,65.4,33.411076007815126,1116.3,0,0,0,0,0,0,0,0,1.0,81.75,41.0,102.0,40,0,0,0,0,0,0,2,82,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
350007,192.168.50.7-4.2.2.4-55685-53-17,192.168.50.7,55685,4.2.2.4,53,17,2018-12-01 13:31:17.840806,21521,2,2,120.0,376.0,60.0,60.0,60.0,0.0,188.0,188.0,188.0,0.0,23047.256168393666,185.8649690999489,7173.666666666666,12423.423092422368,21519.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,92.93248454997445,92.93248454997445,60.0,188.0,111.2,70.10848736066126,4915.2,0,0,0,0,0,0,0,0,1.0,139.0,60.0,188.0,40,0,0,0,0,0,0,2,120,2,376,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
571206,172.16.0.5-192.168.50.1-62109-1822-6,172.16.0.5,62109,192.168.50.1,1822,6,2018-12-01 13:34:10.531606,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
